time,player_name,player_role,skill,evaluation_code,start_zone,end_zone,end_subzone,set_number,team_id
2024-08-30,PILAN FERNANDO,middle,Serve,+,1,6,D,4,JFV
2024-08-30,Douglas Souza,outside,Serve,-,6,5,,4,SDC
2024-08-30,CARLOS HENRIQUE,setter,Serve,#,5,5,D,4,JFV
2024-08-30,CARLOS HENRIQUE,setter,Serve,-,5,9,A,4,JFV
2024-08-30,CARLOS HENRIQUE,setter,Serve,-,5,6,D,4,JFV
2024-08-30,Juan Velasco,middle,Serve,-,1,8,B,4,SDC
2024-08-30,Juan Velasco,middle,Serve,+,1,9,D,4,SDC
2024-08-30,RUIVO LUCAS,outside,Serve,-,1,5,B,4,JFV
2024-08-30,Wallace Da Souza,opposite,Serve,+,1,1,,4,SDC
2024-08-30,FALCÃO MARCELO,middle,Serve,=,6,5,A,4,JFV
2024-08-30,Rodrigo Sousa,outside,Serve,=,6,6,D,4,SDC
2024-08-30,SOARES WESLEEN,opposite,Serve,-,1,6,B,4,JFV
2024-08-30,SOARES WESLEEN,opposite,Serve,#,1,8,B,4,JFV
2024-08-30,SOARES WESLEEN,opposite,Serve,=,1,1,A,4,JFV
2024-08-30,Lucas Saatkamp,middle,Serve,/,6,6,B,4,SDC
2024-08-30,ALMEIDA EMERSON,outside,Serve,=,6,0,,4,JFV
2024-08-30,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,4,SDC
2024-08-30,Wellinton Oppenkoski,opposite,Serve,+,1,5,A,4,SDC
2024-08-30,Wellinton Oppenkoski,opposite,Serve,!,1,8,B,4,SDC
2024-08-30,PILAN FERNANDO,middle,Serve,=,6,0,,4,JFV
2024-08-30,Gabriel Vaccari,outside,Serve,-,5,8,D,4,SDC
2024-08-30,CARLOS HENRIQUE,setter,Serve,-,5,9,,4,JFV
2024-08-30,Cledenilson Souza,middle,Serve,-,6,7,A,4,SDC
2024-08-30,Cledenilson Souza,middle,Serve,+,6,9,D,4,SDC
2024-08-30,Cledenilson Souza,middle,Serve,=,6,1,D,4,SDC
2024-08-30,RUIVO LUCAS,outside,Serve,!,6,5,,4,JFV
2024-08-30,Rodrigo Ribeiro,setter,Serve,-,1,9,D,4,SDC
2024-08-30,FALCÃO MARCELO,middle,Serve,=,6,5,A,4,JFV
2024-08-30,Rodrigo Sousa,outside,Serve,/,1,6,D,4,SDC
2024-08-30,SOARES WESLEEN,opposite,Serve,-,1,1,,4,JFV
2024-08-30,SOARES WESLEEN,opposite,Serve,!,1,6,D,4,JFV
2024-08-30,Lucas Saatkamp,middle,Serve,=,6,5,D,4,SDC
2024-08-30,BELLINI TARIK,setter,Serve,-,1,7,A,4,JFV
2024-08-30,Wellinton Oppenkoski,opposite,Serve,=,1,1,A,4,SDC
2024-08-30,PILAN FERNANDO,middle,Serve,-,1,5,B,4,JFV
2024-08-30,Lucas Saatkamp,middle,Serve,+,6,1,,5,SDC
2024-08-30,FALCÃO MARCELO,middle,Serve,-,6,8,D,5,JFV
2024-08-30,Matheus Goncalves,setter,Serve,!,5,6,B,5,SDC
2024-08-30,SOARES WESLEEN,opposite,Serve,!,1,6,B,5,JFV
2024-08-30,SOARES WESLEEN,opposite,Serve,!,1,1,,5,JFV
2024-08-30,Rodrigo Sousa,outside,Serve,!,6,6,D,5,SDC
2024-08-30,ALMEIDA EMERSON,outside,Serve,!,6,3,,5,JFV
2024-08-30,Cledenilson Souza,middle,Serve,-,6,9,D,5,SDC
2024-08-30,PILAN FERNANDO,middle,Serve,-,1,8,D,5,JFV
2024-08-30,Wallace Da Souza,opposite,Serve,-,1,7,,5,SDC
2024-08-30,Wallace Da Souza,opposite,Serve,=,1,6,B,5,SDC
2024-08-30,CARLOS HENRIQUE,setter,Serve,-,5,6,D,5,JFV
2024-08-30,Gabriel Vaccari,outside,Serve,!,5,5,,5,SDC
2024-08-30,Gabriel Vaccari,outside,Serve,+,5,6,D,5,SDC
2024-08-30,Gabriel Vaccari,outside,Serve,+,5,6,B,5,SDC
2024-08-30,RUIVO LUCAS,outside,Serve,-,1,5,C,5,JFV
2024-08-30,Lucas Saatkamp,middle,Serve,+,6,6,B,5,SDC
2024-08-30,FALCÃO MARCELO,middle,Serve,-,6,7,,5,JFV
2024-08-30,Matheus Goncalves,setter,Serve,-,5,5,B,5,SDC
2024-08-30,Matheus Goncalves,setter,Serve,-,5,5,,5,SDC
2024-08-30,SOARES WESLEEN,opposite,Serve,-,1,6,B,5,JFV
2024-08-30,Rodrigo Sousa,outside,Serve,=,1,0,,5,SDC
2024-08-30,ALMEIDA EMERSON,outside,Serve,-,6,6,D,5,JFV
2024-08-30,ALMEIDA EMERSON,outside,Serve,!,6,2,,5,JFV
2024-08-30,Cledenilson Souza,middle,Serve,+,6,9,D,5,SDC
2024-08-30,Cledenilson Souza,middle,Serve,-,6,9,D,5,SDC
2024-09-06,Lucaian Pereira,outside,Serve,-,1,6,B,1,MOC
2024-09-06,Cledenilson Souza,middle,Serve,!,6,6,B,1,SDC
2024-09-06,Caio Rosa,middle,Serve,!,1,7,A,1,MOC
2024-09-06,Wallace Da Souza,opposite,Serve,+,1,6,D,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,/,1,5,A,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,-,1,9,D,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,+,1,5,,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,!,1,9,,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,=,1,5,C,1,SDC
2024-09-06,Renan Macedo,opposite,Serve,=,6,1,A,1,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,=,1,0,,1,SDC
2024-09-06,Brayan Boll,outside,Serve,-,1,8,B,1,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,!,6,6,D,1,SDC
2024-09-06,Glauber Moreno,middle,Serve,!,6,8,B,1,MOC
2024-09-06,Matheus Goncalves,setter,Serve,=,5,0,,1,SDC
2024-09-06,Tomas Dileo,setter,Serve,=,5,1,D,1,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,-,5,6,B,1,SDC
2024-09-06,Lucaian Pereira,outside,Serve,=,1,1,A,1,MOC
2024-09-06,Cledenilson Souza,middle,Serve,=,6,0,,1,SDC
2024-09-06,Caio Rosa,middle,Serve,-,1,7,A,1,MOC
2024-09-06,Wallace Da Souza,opposite,Serve,+,1,5,A,1,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,!,1,8,B,1,SDC
2024-09-06,Renan Macedo,opposite,Serve,=,6,5,D,1,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,-,1,5,B,1,SDC
2024-09-06,Brayan Boll,outside,Serve,=,1,1,A,1,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,=,6,0,,1,SDC
2024-09-06,Glauber Moreno,middle,Serve,/,1,8,B,1,MOC
2024-09-06,Glauber Moreno,middle,Serve,=,6,0,,1,MOC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,5,,1,SDC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,6,B,1,SDC
2024-09-06,Matheus Goncalves,setter,Serve,!,5,6,B,1,SDC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,6,B,1,SDC
2024-09-06,Matheus Goncalves,setter,Serve,+,5,3,,1,SDC
2024-09-06,Matheus Goncalves,setter,Serve,=,5,7,C,1,SDC
2024-09-06,Tomas Dileo,setter,Serve,-,5,8,D,1,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,!,5,6,D,1,SDC
2024-09-06,Lucaian Pereira,outside,Serve,=,1,1,A,1,MOC
2024-09-06,Cledenilson Souza,middle,Serve,+,6,9,D,1,SDC
2024-09-06,Caio Rosa,middle,Serve,-,1,7,A,1,MOC
2024-09-06,Caio Rosa,middle,Serve,=,1,0,,1,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,!,5,5,B,2,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,#,5,1,B,2,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,!,5,6,D,2,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,-,5,5,B,2,SDC
2024-09-06,Bruno Santos,outside,Serve,=,6,1,D,2,MOC
2024-09-06,Cledenilson Souza,middle,Serve,+,6,6,B,2,SDC
2024-09-06,Caio Rosa,middle,Serve,-,1,7,,2,MOC
2024-09-06,Wallace Da Souza,opposite,Serve,+,1,5,B,2,SDC
2024-09-06,Wallace Da Souza,opposite,Serve,+,1,5,B,2,SDC
2024-09-06,Renan Macedo,opposite,Serve,-,6,6,B,2,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,!,1,6,D,2,SDC
2024-09-06,Brayan Boll,outside,Serve,=,1,0,,2,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,=,6,6,B,2,SDC
2024-09-06,Glauber Moreno,middle,Serve,-,1,8,D,2,MOC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,5,,2,SDC
2024-09-06,Gustavo Nicomedes,setter,Serve,!,1,6,D,2,MOC
2024-09-06,Gustavo Nicomedes,setter,Serve,!,1,5,,2,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,!,5,9,D,2,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,=,5,6,B,2,SDC
2024-09-06,Bruno Santos,outside,Serve,=,6,0,,2,MOC
2024-09-06,Cledenilson Souza,middle,Serve,#,6,6,B,2,SDC
2024-09-06,Cledenilson Souza,middle,Serve,=,6,0,,2,SDC
2024-09-06,Caio Rosa,middle,Serve,-,1,7,,2,MOC
2024-09-06,Caio Rosa,middle,Serve,!,1,7,A,2,MOC
2024-09-06,Wallace Da Souza,opposite,Serve,=,1,0,,2,SDC
2024-09-06,Renan Macedo,opposite,Serve,=,6,0,,2,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,-,1,7,A,2,SDC
2024-09-06,Rodrigo Sousa,outside,Serve,#,1,4,,2,SDC
2024-09-06,Rodrigo Sousa,outside,Serve,+,1,6,D,2,SDC
2024-09-06,Rodrigo Sousa,outside,Serve,+,1,3,,2,SDC
2024-09-06,Rodrigo Sousa,outside,Serve,=,1,0,,2,SDC
2024-09-06,Brayan Boll,outside,Serve,-,1,8,B,2,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,=,6,0,,2,SDC
2024-09-06,Glauber Moreno,middle,Serve,-,1,7,,2,MOC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,-,1,6,D,2,SDC
2024-09-06,Gustavo Nicomedes,setter,Serve,+,1,5,A,2,MOC
2024-09-06,Gustavo Nicomedes,setter,Serve,+,1,5,D,2,MOC
2024-09-06,Gustavo Nicomedes,setter,Serve,-,1,6,B,2,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,+,5,6,D,2,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,+,5,1,D,2,SDC
2024-09-06,Bruno Santos,outside,Serve,=,6,6,B,2,MOC
2024-09-06,Cledenilson Souza,middle,Serve,#,6,4,,2,SDC
2024-09-06,Gustavo Nicomedes,setter,Serve,!,1,6,B,3,MOC
2024-09-06,Cledenilson Souza,middle,Serve,/,6,8,D,3,SDC
2024-09-06,Cledenilson Souza,middle,Serve,-,6,6,D,3,SDC
2024-09-06,Bruno Santos,outside,Serve,=,6,0,,3,MOC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,=,1,6,D,3,SDC
2024-09-06,Melquisedeque Vieira,middle,Serve,-,5,8,D,3,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,!,1,6,D,3,SDC
2024-09-06,Renan Macedo,opposite,Serve,-,5,7,,3,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,!,6,6,B,3,SDC
2024-09-06,Brayan Boll,outside,Serve,-,1,7,,3,MOC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,8,D,3,SDC
2024-09-06,Glauber Moreno,middle,Serve,-,6,9,,3,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,-,5,6,D,3,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,/,5,6,D,3,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,=,5,0,,3,SDC
2024-09-06,Gustavo Nicomedes,setter,Serve,=,1,6,B,3,MOC
2024-09-06,Cledenilson Souza,middle,Serve,-,6,7,,3,SDC
2024-09-06,Cledenilson Souza,middle,Serve,+,6,9,D,3,SDC
2024-09-06,Bruno Santos,outside,Serve,-,6,8,B,3,MOC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,-,1,6,D,3,SDC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,#,1,7,B,3,SDC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,+,1,1,,3,SDC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,-,1,1,,3,SDC
2024-09-06,Wellinton Oppenkoski,opposite,Serve,=,1,1,D,3,SDC
2024-09-06,Melquisedeque Vieira,middle,Serve,-,5,8,D,3,MOC
2024-09-06,Rodrigo Sousa,outside,Serve,+,1,6,B,3,SDC
2024-09-06,Rodrigo Sousa,outside,Serve,/,1,5,B,3,SDC
2024-09-06,Renan Macedo,opposite,Serve,-,5,7,,3,MOC
2024-09-06,Lucas Saatkamp,middle,Serve,-,6,6,B,3,SDC
2024-09-06,Brayan Boll,outside,Serve,=,1,6,B,3,MOC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,7,A,3,SDC
2024-09-06,Matheus Goncalves,setter,Serve,-,5,1,,3,SDC
2024-09-06,Glauber Moreno,middle,Serve,=,6,0,,3,MOC
2024-09-06,Gabriel Vaccari,outside,Serve,-,5,7,B,3,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,+,5,5,B,3,SDC
2024-09-06,Gabriel Vaccari,outside,Serve,=,5,0,,3,SDC
2024-09-06,Gustavo Nicomedes,setter,Serve,!,1,5,B,3,MOC
2024-09-06,Gustavo Nicomedes,setter,Serve,+,1,5,B,3,MOC
2024-09-12,Guilherme Rech,middle,Serve,-,5,5,A,1,PRA
2024-09-12,Cledenilson Souza,middle,Serve,-,5,6,B,1,SDC
2024-09-12,Cledenilson Souza,middle,Serve,-,5,5,,1,SDC
2024-09-12,Wallaf Oliveira,opposite,Serve,-,5,5,,1,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,-,1,7,,1,SDC
2024-09-12,Maicon Santos,outside,Serve,!,6,5,B,1,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,+,5,9,D,1,SDC
2024-09-12,Pietro Santos,middle,Serve,!,5,8,B,1,PRA
2024-09-12,Pietro Santos,middle,Serve,-,5,9,A,1,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,=,6,0,,1,SDC
2024-09-12,Bruno Alves,setter,Serve,-,5,8,B,1,PRA
2024-09-12,Bruno Alves,setter,Serve,=,5,1,D,1,PRA
2024-09-12,Matheus Goncalves,setter,Serve,-,5,5,,1,SDC
2024-09-12,Lucas Lóh,outside,Serve,-,1,6,B,1,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,!,1,6,D,1,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,-,1,8,D,1,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,-,1,6,D,1,SDC
2024-09-12,Guilherme Rech,middle,Serve,!,5,7,,1,PRA
2024-09-12,Cledenilson Souza,middle,Serve,+,5,5,C,1,SDC
2024-09-12,Wallaf Oliveira,opposite,Serve,=,5,6,D,1,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,+,1,5,A,1,SDC
2024-09-12,Wallace Da Souza,opposite,Serve,/,1,7,A,1,SDC
2024-09-12,Maicon Santos,outside,Serve,=,6,0,,1,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,=,5,1,A,1,SDC
2024-09-12,Pietro Santos,middle,Serve,-,5,9,,1,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,-,6,5,B,1,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,-,6,1,D,1,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,+,6,5,C,1,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,=,6,5,A,1,SDC
2024-09-12,Bruno Alves,setter,Serve,-,5,3,,1,PRA
2024-09-12,Matheus Goncalves,setter,Serve,!,5,6,B,1,SDC
2024-09-12,Lucas Lóh,outside,Serve,-,1,5,,1,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,#,1,5,A,1,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,+,1,8,D,1,SDC
2024-09-12,Guilherme Rech,middle,Serve,-,5,7,A,1,PRA
2024-09-12,Guilherme Rech,middle,Serve,-,5,6,D,1,PRA
2024-09-12,Cledenilson Souza,middle,Serve,-,5,6,B,1,SDC
2024-09-12,Wallaf Oliveira,opposite,Serve,=,5,6,D,1,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,-,1,1,,1,SDC
2024-09-12,Maicon Santos,outside,Serve,=,6,9,A,1,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,-,5,6,D,1,SDC
2024-09-12,Gabriel Vaccari,outside,Serve,!,5,6,D,1,SDC
2024-09-12,Pietro Santos,middle,Serve,-,5,9,,1,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,!,6,5,A,2,SDC
2024-09-12,Lucas Lóh,outside,Serve,!,5,7,,2,PRA
2024-09-12,Cledenilson Souza,middle,Serve,-,5,6,D,2,SDC
2024-09-12,Cledenilson Souza,middle,Serve,=,5,6,D,2,SDC
2024-09-12,Wallaf Oliveira,opposite,Serve,-,5,6,D,2,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,+,1,7,D,2,SDC
2024-09-12,Maicon Santos,outside,Serve,-,6,5,,2,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,-,5,6,D,2,SDC
2024-09-12,Gabriel Vaccari,outside,Serve,+,5,5,A,2,SDC
2024-09-12,Gabriel Vaccari,outside,Serve,#,5,7,C,2,SDC
2024-09-12,Gabriel Vaccari,outside,Serve,=,5,5,D,2,SDC
2024-09-12,Guilherme Rech,middle,Serve,-,1,8,B,2,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,+,6,6,B,2,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,=,6,6,D,2,SDC
2024-09-12,Bruno Alves,setter,Serve,!,5,6,B,2,PRA
2024-09-12,Matheus Goncalves,setter,Serve,#,5,1,D,2,SDC
2024-09-12,Matheus Goncalves,setter,Serve,/,5,5,B,2,SDC
2024-09-12,Matheus Goncalves,setter,Serve,-,5,8,D,2,SDC
2024-09-12,Lucas Lóh,outside,Serve,-,1,7,A,2,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,-,6,5,,2,SDC
2024-09-12,Pietro Santos,middle,Serve,-,5,6,D,2,PRA
2024-09-12,Cledenilson Souza,middle,Serve,-,5,5,,2,SDC
2024-09-12,Wallaf Oliveira,opposite,Serve,-,5,5,,2,PRA
2024-09-12,Wallaf Oliveira,opposite,Serve,=,5,6,D,2,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,-,1,1,,2,SDC
2024-09-12,Wallace Da Souza,opposite,Serve,-,1,1,,2,SDC
2024-09-12,Maicon Santos,outside,Serve,-,1,3,,2,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,-,5,6,D,2,SDC
2024-09-12,Guilherme Rech,middle,Serve,-,1,9,,2,PRA
2024-09-12,Guilherme Rech,middle,Serve,!,1,9,,2,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,-,6,6,B,2,SDC
2024-09-12,Franco Willian,opposite,Serve,=,6,6,B,2,PRA
2024-09-12,Matheus Goncalves,setter,Serve,-,5,7,A,2,SDC
2024-09-12,Matheus Goncalves,setter,Serve,-,5,6,D,2,SDC
2024-09-12,Rafael Bairros,outside,Serve,-,1,5,C,2,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,+,6,7,,2,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,/,6,4,,2,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,+,6,6,D,2,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,#,1,9,A,2,SDC
2024-09-12,Lucas Lóh,outside,Serve,-,1,7,,3,PRA
2024-09-12,Cledenilson Souza,middle,Serve,-,5,6,D,3,SDC
2024-09-12,Cledenilson Souza,middle,Serve,!,5,5,,3,SDC
2024-09-12,Cledenilson Souza,middle,Serve,-,5,7,A,3,SDC
2024-09-12,Pietro Santos,middle,Serve,-,5,7,A,3,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,-,1,7,A,3,SDC
2024-09-12,Franco Willian,opposite,Serve,-,6,7,A,3,PRA
2024-09-12,Franco Willian,opposite,Serve,-,6,6,D,3,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,-,5,6,D,3,SDC
2024-09-12,Maicon Santos,outside,Serve,=,6,1,D,3,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,+,6,6,D,3,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,!,6,6,D,3,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,+,6,1,,3,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,#,6,6,B,3,SDC
2024-09-12,Lucas Saatkamp,middle,Serve,+,6,1,,3,SDC
2024-09-12,Guilherme Rech,middle,Serve,=,5,0,,3,PRA
2024-09-12,Matheus Goncalves,setter,Serve,-,5,6,B,3,SDC
2024-09-12,Gustavo Nogueira,setter,Serve,-,6,7,A,3,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,-,6,7,,3,SDC
2024-09-12,Rodrigo Sousa,outside,Serve,=,6,0,,3,SDC
2024-09-12,Lucas Lóh,outside,Serve,!,1,8,D,3,PRA
2024-09-12,Lucas Lóh,outside,Serve,=,1,6,D,3,PRA
2024-09-12,Cledenilson Souza,middle,Serve,!,5,6,B,3,SDC
2024-09-12,Pietro Santos,middle,Serve,=,5,6,D,3,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,+,1,5,A,3,SDC
2024-09-12,Franco Willian,opposite,Serve,-,1,8,D,3,PRA
2024-09-12,Franco Willian,opposite,Serve,=,6,5,D,3,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,-,5,6,D,3,SDC
2024-09-12,Maicon Santos,outside,Serve,-,1,9,,3,PRA
2024-09-12,Lucas Saatkamp,middle,Serve,-,6,6,D,3,SDC
2024-09-12,Guilherme Rech,middle,Serve,-,5,8,B,3,PRA
2024-09-12,Matheus Goncalves,setter,Serve,/,5,3,,3,SDC
2024-09-12,Gustavo Nogueira,setter,Serve,-,6,7,A,3,PRA
2024-09-12,Rodrigo Sousa,outside,Serve,-,6,9,D,3,SDC
2024-09-12,Rafael Bairros,outside,Serve,+,1,3,,3,PRA
2024-09-12,Cledenilson Souza,middle,Serve,#,5,6,B,3,SDC
2024-09-12,Cledenilson Souza,middle,Serve,-,5,1,,3,SDC
2024-09-12,Pietro Santos,middle,Serve,=,5,0,,3,PRA
2024-09-12,Wallace Da Souza,opposite,Serve,+,1,6,D,3,SDC
2024-09-12,Wallace Da Souza,opposite,Serve,=,1,5,A,3,SDC
2024-09-12,Franco Willian,opposite,Serve,-,6,5,A,3,PRA
2024-09-12,Franco Willian,opposite,Serve,-,6,1,,3,PRA
2024-09-12,Gabriel Vaccari,outside,Serve,=,5,5,A,3,SDC
2024-09-12,Maicon Santos,outside,Serve,=,1,0,,3,PRA
2024-09-13,NATHAN MOTA,outside,Serve,-,1,9,D,1,AUN
2024-09-13,NATHAN MOTA,outside,Serve,-,1,9,D,1,AUN
2024-09-13,Cledenilson Souza,middle,Serve,=,5,0,,1,SDC
2024-09-13,MOISES ANDRADE,middle,Serve,=,5,5,A,1,AUN
2024-09-13,Wellinton Oppenkoski,opposite,Serve,-,1,1,,1,SDC
2024-09-13,Wellinton Oppenkoski,opposite,Serve,-,1,6,B,1,SDC
2024-09-13,ANDERSON FILHO,setter,Serve,-,1,7,A,1,AUN
2024-09-13,ANDERSON FILHO,setter,Serve,-,1,7,,1,AUN
2024-09-13,Gabriel Vaccari,outside,Serve,-,5,6,B,1,SDC
2024-09-13,Gabriel Vaccari,outside,Serve,=,5,0,,1,SDC
2024-09-13,DANIEL RODRIGUES,outside,Serve,=,6,5,D,1,AUN
2024-09-13,Lucas Saatkamp,middle,Serve,+,6,6,B,1,SDC
2024-09-13,Lucas Saatkamp,middle,Serve,+,6,6,B,1,SDC
2024-09-13,ABENILDES RODRIGUES,middle,Serve,=,6,5,A,1,AUN
2024-09-13,Matheus Goncalves,setter,Serve,-,5,5,B,1,SDC
2024-09-13,Matheus Goncalves,setter,Serve,-,5,6,D,1,SDC
2024-09-13,Matheus Goncalves,setter,Serve,+,5,6,D,1,SDC
2024-09-13,GABRIEL ARMANELI,opposite,Serve,-,1,6,B,1,AUN
2024-09-13,Rodrigo Sousa,outside,Serve,+,6,6,B,1,SDC
2024-09-13,Rodrigo Sousa,outside,Serve,-,1,1,,1,SDC
2024-09-13,NATHAN MOTA,outside,Serve,!,1,7,D,1,AUN
2024-09-13,Cledenilson Souza,middle,Serve,+,5,7,,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,+,5,5,,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,/,5,7,,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,-,5,8,D,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,+,5,5,,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,-,5,7,,1,SDC
2024-09-13,Cledenilson Souza,middle,Serve,-,5,9,D,1,SDC
2024-09-13,MOISES ANDRADE,middle,Serve,-,5,7,,1,AUN
2024-09-13,Wellinton Oppenkoski,opposite,Serve,-,1,5,B,1,SDC
2024-09-13,LUIZ RODRIGUES,opposite,Serve,-,1,1,C,1,AUN
2024-09-13,Douglas Souza,outside,Serve,+,6,6,D,1,SDC
2024-09-13,Douglas Souza,outside,Serve,=,6,0,,1,SDC
2024-09-13,ESTEBAN LERAY,outside,Serve,#,1,9,A,1,AUN
2024-09-13,ESTEBAN LERAY,outside,Serve,!,1,1,,1,AUN
2024-09-13,Lucas Saatkamp,middle,Serve,+,6,2,,1,SDC
2024-09-13,Lucas Saatkamp,middle,Serve,=,6,0,,1,SDC
2024-09-13,ABENILDES RODRIGUES,middle,Serve,!,6,8,D,1,AUN
2024-09-13,Rodrigo Sousa,outside,Serve,+,6,1,,2,SDC
2024-09-13,ABENILDES RODRIGUES,middle,Serve,+,6,5,,2,AUN
2024-09-13,Cledenilson Souza,middle,Serve,+,5,5,,2,SDC
2024-09-13,Cledenilson Souza,middle,Serve,-,5,7,,2,SDC
2024-09-13,Cledenilson Souza,middle,Serve,!,5,7,,2,SDC
2024-09-13,LUIZ RODRIGUES,opposite,Serve,-,1,5,B,2,AUN
2024-09-13,Wellinton Oppenkoski,opposite,Serve,-,1,6,D,2,SDC
2024-09-13,ESTEBAN LERAY,outside,Serve,!,1,5,,2,AUN
2024-09-13,ESTEBAN LERAY,outside,Serve,-,1,9,,2,AUN
2024-09-13,Gabriel Vaccari,outside,Serve,-,5,7,A,2,SDC
2024-09-13,Gabriel Vaccari,outside,Serve,-,5,1,,2,SDC
2024-09-13,Gabriel Vaccari,outside,Serve,-,5,8,B,2,SDC
2024-09-13,MOISES ANDRADE,middle,Serve,-,5,7,,2,AUN
2024-09-13,MOISES ANDRADE,middle,Serve,=,5,1,A,2,AUN
2024-09-13,Lucas Saatkamp,middle,Serve,=,6,6,B,2,SDC
2024-09-13,ANDERSON FILHO,setter,Serve,!,1,7,,2,AUN
2024-09-13,ANDERSON FILHO,setter,Serve,-,1,7,,2,AUN
2024-09-13,Matheus Goncalves,setter,Serve,-,5,5,B,2,SDC
2024-09-13,NATHAN MOTA,outside,Serve,=,1,0,,2,AUN
2024-09-13,Rodrigo Sousa,outside,Serve,-,1,6,B,2,SDC
